transaction_number,stock_name,order_type,quantity,timestamp
663,CaesarTech,sell,1,1746650675.488756
664,MenhirCo,sell,1,1746650675.499434
665,MenhirCo,sell,1,1746650675.6449249
666,GameStart,sell,1,1746650675.645241
667,GameStart,sell,1,1746650675.646216
668,DogmatixCo,sell,1,1746650675.651267
669,GameStart,sell,1,1746650675.652413
670,GameStart,sell,1,1746650675.652817
671,CaesarTech,sell,1,1746650675.656497
672,DogmatixCo,sell,1,1746650675.658505
673,GameStart,sell,1,1746650675.659185
674,GameStart,sell,1,1746650675.659638
675,LutetiaTech,sell,1,1746650675.662525
676,RottenFishCo,sell,1,1746650675.666313
677,GameStart,sell,1,1746650675.667148
678,GameStart,sell,1,1746650675.667396
679,BoarCo,sell,1,1746650675.668145
680,RottenFishCo,sell,1,1746650675.6725068
681,GameStart,sell,1,1746650675.672794
682,DogmatixCo,sell,1,1746650675.6731699
683,DogmatixCo,sell,1,1746650675.67413
684,PiloteCo,sell,1,1746650675.6760519
685,RottenFishCo,sell,1,1746650675.679303
686,GameStart,sell,1,1746650675.680427
687,DogmatixCo,sell,1,1746650675.6812491
688,DogmatixCo,sell,1,1746650675.682334
689,DogmatixCo,sell,1,1746650675.6843698
690,RottenFishCo,sell,1,1746650675.695759
691,GameStart,sell,1,1746650675.697577
692,PiloteCo,sell,1,1746650675.697804
693,Goscinnyium,sell,1,1746650675.6984231
694,DogmatixCo,sell,1,1746650675.699525
695,RottenFishCo,sell,1,1746650675.703276
696,Goscinnyium,sell,1,1746650675.705736
698,GameStart,sell,1,1746650675.706075
699,RottenFishCo,sell,1,1746650675.7105112
700,Reneium,sell,1,1746650675.7108412
701,GameStart,sell,1,1746650675.713015
702,LutetiaTech,sell,1,1746650675.713653
703,Reneium,sell,1,1746650675.717094
704,RottenFishCo,sell,1,1746650675.717503
705,GameStart,sell,1,1746650675.719161
706,LutetiaTech,sell,1,1746650675.7216861
707,RottenFishCo,sell,1,1746650675.7250402
708,BoarCo,sell,1,1746650675.726728
709,LutetiaTech,sell,1,1746650675.727869
710,RottenFishCo,sell,1,1746650675.731751
711,BoarCo,sell,1,1746650675.734242
712,GameStart,sell,1,1746650675.7356439
713,RottenFishCo,sell,1,1746650675.740492
714,GameStart,sell,1,1746650675.7439559
715,RottenFishCo,sell,1,1746650675.749192
716,GameStart,sell,1,1746650675.753221
717,RottenFishCo,sell,1,1746650675.7585669
718,Reneium,sell,1,1746650675.7745202
719,RottenFishCo,sell,1,1746650675.789561
720,RottenFishCo,sell,1,1746650675.792405
721,PiloteCo,sell,1,1746650675.802132
722,MenhirCo,sell,1,1746650675.8127549
723,MenhirCo,sell,1,1746650675.823862
724,MenhirCo,sell,1,1746650675.836641
725,RottenFishCo,sell,1,1746650676.119945
726,LutetiaTech,sell,1,1746650676.122715
727,Reneium,sell,1,1746650676.12315
728,RottenFishCo,sell,1,1746650676.124074
729,LutetiaTech,sell,1,1746650676.128339
730,Reneium,sell,1,1746650676.128788
731,RottenFishCo,sell,1,1746650676.129108
732,Reneium,sell,1,1746650676.1385322
734,Reneium,sell,1,1746650676.1390421
735,DogmatixCo,sell,1,1746650676.139477
736,LutetiaTech,sell,1,1746650676.1396742
737,DogmatixCo,sell,1,1746650676.14875
738,DogmatixCo,sell,1,1746650676.149083
739,LutetiaTech,sell,1,1746650676.150197
740,Reneium,sell,1,1746650676.15034
741,Reneium,sell,1,1746650676.150902
742,PiloteCo,sell,1,1746650676.1540558
743,RottenFishCo,sell,1,1746650676.154655
744,LutetiaTech,sell,1,1746650676.1557498
745,Reneium,sell,1,1746650676.164777
746,Reneium,sell,1,1746650676.165715
747,PiloteCo,sell,1,1746650676.177664
748,RottenFishCo,sell,1,1746650676.1809762
749,LutetiaTech,sell,1,1746650676.1880782
750,Reneium,sell,1,1746650676.196227
751,Reneium,sell,1,1746650676.202858
752,PiloteCo,sell,1,1746650676.211293
753,RottenFishCo,sell,1,1746650676.217889
754,LutetiaTech,sell,1,1746650676.219152
755,Reneium,sell,1,1746650676.22811
756,Reneium,sell,1,1746650676.228956
757,PiloteCo,sell,1,1746650676.231005
758,RottenFishCo,sell,1,1746650676.231264
759,LutetiaTech,sell,1,1746650676.231776
760,RottenFishCo,sell,1,1746650676.235561
761,Reneium,sell,1,1746650676.236235
762,RottenFishCo,sell,1,1746650676.2371478
763,PiloteCo,sell,1,1746650676.237844
764,LutetiaTech,sell,1,1746650676.2386
765,Reneium,sell,1,1746650676.242538
766,Reneium,sell,1,1746650676.24301
767,RottenFishCo,sell,1,1746650676.253075
768,PiloteCo,sell,1,1746650676.2543051
769,LutetiaTech,sell,1,1746650676.255209
770,Reneium,sell,1,1746650676.2588
771,Reneium,sell,1,1746650676.259549
772,Reneium,sell,1,1746650676.259846
773,MenhirCo,sell,1,1746650676.261056
774,DogmatixCo,sell,1,1746650676.2697659
775,Goscinnyium,sell,1,1746650676.273685
777,Reneium,sell,1,1746650676.275938
778,MenhirCo,sell,1,1746650676.2795892
779,Reneium,sell,1,1746650676.2822158
780,Goscinnyium,sell,1,1746650676.28985
781,Reneium,sell,1,1746650676.2920032
783,Reneium,sell,1,1746650676.293783
784,MenhirCo,sell,1,1746650676.295383
785,Goscinnyium,sell,1,1746650676.299964
786,MenhirCo,sell,1,1746650676.301856
787,Reneium,sell,1,1746650676.30319
788,MenhirCo,sell,1,1746650676.303615
789,LutetiaTech,sell,1,1746650676.3042428
790,Goscinnyium,sell,1,1746650676.308767
791,MenhirCo,sell,1,1746650676.3092659
792,MenhirCo,sell,1,1746650676.310316
793,MenhirCo,sell,1,1746650676.310817
794,LutetiaTech,sell,1,1746650676.3124092
795,MenhirCo,sell,1,1746650676.316643
796,MenhirCo,sell,1,1746650676.3177412
797,Reneium,sell,1,1746650676.3184
798,MenhirCo,sell,1,1746650676.318836
799,GameStart,sell,1,1746650676.3237062
800,Reneium,sell,1,1746650676.324061
802,MenhirCo,sell,1,1746650676.3258188
804,MenhirCo,sell,1,1746650676.333588
805,MenhirCo,sell,1,1746650676.3349462
806,MenhirCo,sell,1,1746650676.340668
807,Reneium,sell,1,1746650676.3421881
808,MenhirCo,sell,1,1746650676.3423371
809,MenhirCo,sell,1,1746650676.350724
811,LutetiaTech,sell,1,1746650676.3514109
812,MenhirCo,sell,1,1746650676.36066
813,LutetiaTech,sell,1,1746650676.362133
814,MenhirCo,sell,1,1746650676.3692532
815,LutetiaTech,sell,1,1746650676.369618
816,MenhirCo,sell,1,1746650676.377367
817,LutetiaTech,sell,1,1746650676.379173
819,MenhirCo,sell,1,1746650676.392072
820,MenhirCo,sell,1,1746650676.404654
821,LutetiaTech,sell,1,1746650676.405212
822,MenhirCo,sell,1,1746650676.41342
823,LutetiaTech,sell,1,1746650676.413794
824,LutetiaTech,sell,1,1746650676.420862
825,MenhirCo,sell,1,1746650676.421469
826,MenhirCo,sell,1,1746650676.4266062
827,MenhirCo,sell,1,1746650676.432107
828,MenhirCo,sell,1,1746650676.437093
829,MenhirCo,sell,1,1746650676.441845
831,BoarCo,sell,1,1746650679.706219
832,GameStart,sell,1,1746650679.706641
833,DogmatixCo,sell,1,1746650679.7071412
834,CaesarTech,sell,1,1746650679.708716
835,LutetiaTech,sell,1,1746650679.7135491
836,GameStart,sell,1,1746650679.7143328
837,LutetiaTech,sell,1,1746650679.714891
838,Goscinnyium,sell,1,1746650679.7154229
839,PiloteCo,sell,1,1746650679.717118
840,LutetiaTech,sell,1,1746650679.720751
841,DogmatixCo,sell,1,1746650679.721822
842,PiloteCo,sell,1,1746650679.722788
843,CaesarTech,sell,1,1746650679.723027
844,DogmatixCo,sell,1,1746650679.723645
845,MenhirCo,sell,1,1746650679.727396
846,MenhirCo,sell,1,1746650679.728271
847,RottenFishCo,sell,1,1746650679.729749
848,CaesarTech,sell,1,1746650679.729912
849,DogmatixCo,sell,1,1746650679.7305028
850,PiloteCo,sell,1,1746650679.733867
851,PiloteCo,sell,1,1746650679.734503
852,RottenFishCo,sell,1,1746650679.736089
854,BoarCo,sell,1,1746650679.739752
855,RottenFishCo,sell,1,1746650679.894009
856,CaesarTech,sell,1,1746650679.894551
857,BoarCo,sell,1,1746650679.8956192
858,Goscinnyium,sell,1,1746650679.896327
859,DogmatixCo,sell,1,1746650679.9045491
860,DogmatixCo,sell,1,1746650679.906141
861,Goscinnyium,sell,1,1746650679.906742
862,CaesarTech,sell,1,1746650679.907563
863,DogmatixCo,sell,1,1746650679.911794
864,DogmatixCo,sell,1,1746650679.91286
865,RottenFishCo,sell,1,1746650679.914088
866,RottenFishCo,sell,1,1746650679.914807
867,CaesarTech,sell,1,1746650679.915118
869,DogmatixCo,sell,1,1746650679.920177
870,RottenFishCo,sell,1,1746650679.9211159
871,PiloteCo,sell,1,1746650679.923199
872,LutetiaTech,sell,1,1746650679.923327
873,Goscinnyium,sell,1,1746650679.92751
874,PiloteCo,sell,1,1746650679.927954
875,LutetiaTech,sell,1,1746650679.9283042
876,CaesarTech,sell,1,1746650679.929711
877,RottenFishCo,sell,1,1746650679.93079
878,CaesarTech,sell,1,1746650679.934857
879,GameStart,sell,1,1746650679.936198
881,CaesarTech,sell,1,1746650679.938035
882,CaesarTech,sell,1,1746650679.947039
883,MenhirCo,sell,1,1746650679.947304
884,GameStart,sell,1,1746650680.176874
885,GameStart,sell,1,1746650680.1776419
886,Reneium,sell,1,1746650680.178106
887,BoarCo,sell,1,1746650680.1785119
888,CaesarTech,sell,1,1746650680.179269
889,GameStart,sell,1,1746650680.1834722
890,GameStart,sell,1,1746650680.184408
891,MenhirCo,sell,1,1746650680.184604
892,Goscinnyium,sell,1,1746650680.185426
893,PiloteCo,sell,1,1746650680.187242
894,CaesarTech,sell,1,1746650680.190346
895,GameStart,sell,1,1746650680.1909661
896,Reneium,sell,1,1746650680.1917682
897,Goscinnyium,sell,1,1746650680.1925602
898,PiloteCo,sell,1,1746650680.1936178
899,GameStart,sell,1,1746650680.197083
900,RottenFishCo,sell,1,1746650680.1979651
901,Reneium,sell,1,1746650680.19826
902,BoarCo,sell,1,1746650680.199359
903,PiloteCo,sell,1,1746650680.2003431
904,GameStart,sell,1,1746650680.215308
906,PiloteCo,sell,1,1746650680.21577
907,MenhirCo,sell,1,1746650680.217896
908,RottenFishCo,sell,1,1746650680.2182431
909,GameStart,sell,1,1746650680.2221272
910,PiloteCo,sell,1,1746650680.223307
911,CaesarTech,sell,1,1746650680.224206
912,MenhirCo,sell,1,1746650680.22535
913,BoarCo,sell,1,1746650680.225544
914,GameStart,sell,1,1746650680.228919
915,MenhirCo,sell,1,1746650680.2306292
916,CaesarTech,sell,1,1746650680.231756
917,PiloteCo,sell,1,1746650680.234466
918,RottenFishCo,sell,1,1746650680.2365508
919,CaesarTech,sell,1,1746650680.238423
920,MenhirCo,sell,1,1746650680.239476
921,RottenFishCo,sell,1,1746650680.247811
922,Goscinnyium,sell,1,1746650680.2488499
923,RottenFishCo,sell,1,1746650680.2554162
924,Goscinnyium,sell,1,1746650680.256306
925,MenhirCo,sell,1,1746650680.2638102
926,LutetiaTech,sell,1,1746650680.264328
927,MenhirCo,sell,1,1746650680.282144
928,RottenFishCo,sell,1,1746650680.4157188
929,CaesarTech,sell,1,1746650680.416098
930,DogmatixCo,sell,1,1746650680.416914
931,GameStart,sell,1,1746650680.418068
932,Goscinnyium,sell,1,1746650680.4215019
933,RottenFishCo,sell,1,1746650680.4218502
934,CaesarTech,sell,1,1746650680.423091
935,DogmatixCo,sell,1,1746650680.424095
936,CaesarTech,sell,1,1746650680.4245498
937,CaesarTech,sell,1,1746650680.4274418
938,RottenFishCo,sell,1,1746650680.4289112
939,CaesarTech,sell,1,1746650680.429467
940,CaesarTech,sell,1,1746650680.430329
941,DogmatixCo,sell,1,1746650680.430881
942,Reneium,sell,1,1746650680.4341319
943,PiloteCo,sell,1,1746650680.436403
944,CaesarTech,sell,1,1746650680.4370701
945,RottenFishCo,sell,1,1746650680.4375749
946,DogmatixCo,sell,1,1746650680.43788
947,BoarCo,sell,1,1746650680.44065
948,DogmatixCo,sell,1,1746650680.443648
949,PiloteCo,sell,1,1746650680.443868
950,DogmatixCo,sell,1,1746650680.4445179
951,LutetiaTech,sell,1,1746650680.4448042
952,LutetiaTech,sell,1,1746650680.4459698
953,PiloteCo,sell,1,1746650680.4500248
954,BoarCo,sell,1,1746650680.450895
955,DogmatixCo,sell,1,1746650680.4513862
956,GameStart,sell,1,1746650680.451838
957,LutetiaTech,sell,1,1746650680.452214
958,Reneium,sell,1,1746650680.460181
959,BoarCo,sell,1,1746650680.4605062
960,Goscinnyium,sell,1,1746650680.460853
961,Reneium,sell,1,1746650680.467425
962,BoarCo,sell,1,1746650680.467697
963,BoarCo,sell,1,1746650680.4696162
964,MenhirCo,sell,1,1746650680.473399
965,Reneium,sell,1,1746650680.473877
966,BoarCo,sell,1,1746650680.4764411
967,MenhirCo,sell,1,1746650680.4801202
968,CaesarTech,sell,1,1746650680.480587
969,GameStart,sell,1,1746650680.48275
970,Goscinnyium,sell,1,1746650680.485558
971,DogmatixCo,sell,1,1746650680.486702
972,GameStart,sell,1,1746650680.4903848
973,Goscinnyium,sell,1,1746650680.491966
974,GameStart,sell,1,1746650680.498247
975,Goscinnyium,sell,1,1746650680.500314
976,MenhirCo,sell,1,1746650680.511281
977,Goscinnyium,sell,1,1746650680.513332
978,BoarCo,sell,1,1746650680.683574
979,MenhirCo,sell,1,1746650680.688792
980,RottenFishCo,sell,1,1746650680.689364
981,BoarCo,sell,1,1746650680.690889
982,CaesarTech,sell,1,1746650680.7010822
983,MenhirCo,sell,1,1746650680.703149
984,Reneium,sell,1,1746650680.70433
985,BoarCo,sell,1,1746650680.705288
986,DogmatixCo,sell,1,1746650680.707358
987,CaesarTech,sell,1,1746650680.709652
988,MenhirCo,sell,1,1746650680.710096
989,Reneium,sell,1,1746650680.711783
990,BoarCo,sell,1,1746650680.713949
991,DogmatixCo,sell,1,1746650680.715384
992,BoarCo,sell,1,1746650680.7164469
993,CaesarTech,sell,1,1746650680.718204
994,Reneium,sell,1,1746650680.7193012
995,BoarCo,sell,1,1746650680.722075
996,GameStart,sell,1,1746650680.723208
997,RottenFishCo,sell,1,1746650680.724172
998,CaesarTech,sell,1,1746650680.7261708
999,Reneium,sell,1,1746650680.7305238
1000,BoarCo,sell,1,1746650680.733506
1001,RottenFishCo,sell,1,1746650680.735134
1002,GameStart,sell,1,1746650680.735977
1003,CaesarTech,sell,1,1746650680.736516
1004,DogmatixCo,sell,1,1746650680.738952
1005,BoarCo,sell,1,1746650680.739881
1006,RottenFishCo,sell,1,1746650680.742086
1007,GameStart,sell,1,1746650680.743314
1008,CaesarTech,sell,1,1746650680.744123
1009,CaesarTech,sell,1,1746650680.7456949
1010,BoarCo,sell,1,1746650680.746664
1011,RottenFishCo,sell,1,1746650680.7493691
1012,GameStart,sell,1,1746650680.750804
1013,MenhirCo,sell,1,1746650680.751576
1014,LutetiaTech,sell,1,1746650680.753401
1015,BoarCo,sell,1,1746650680.754187
1016,RottenFishCo,sell,1,1746650680.7560341
1017,LutetiaTech,sell,1,1746650680.7569752
1018,MenhirCo,sell,1,1746650680.7596328
1020,BoarCo,sell,1,1746650680.760702
1021,MenhirCo,sell,1,1746650680.761655
1022,LutetiaTech,sell,1,1746650680.764193
1023,MenhirCo,sell,1,1746650680.766509
1024,LutetiaTech,sell,1,1746650680.7671978
1025,MenhirCo,sell,1,1746650680.768235
1026,Reneium,sell,1,1746650680.76861
1027,LutetiaTech,sell,1,1746650680.772789
1028,LutetiaTech,sell,1,1746650680.7735538
1029,MenhirCo,sell,1,1746650680.774922
1030,Reneium,sell,1,1746650680.7761338
1031,LutetiaTech,sell,1,1746650680.7800598
1032,LutetiaTech,sell,1,1746650680.780295
1033,MenhirCo,sell,1,1746650680.783516
1034,RottenFishCo,sell,1,1746650680.785196
1035,LutetiaTech,sell,1,1746650680.789581
1036,LutetiaTech,sell,1,1746650680.7900841
1037,MenhirCo,sell,1,1746650680.79314
1038,RottenFishCo,sell,1,1746650680.794576
1039,LutetiaTech,sell,1,1746650680.798502
1040,MenhirCo,sell,1,1746650680.801804
1041,RottenFishCo,sell,1,1746650680.8034618
1042,GameStart,sell,1,1746650680.806585
1043,MenhirCo,sell,1,1746650680.8089821
1044,RottenFishCo,sell,1,1746650680.81037
1045,GameStart,sell,1,1746650680.814898
1046,RottenFishCo,sell,1,1746650680.816989
1047,MenhirCo,sell,1,1746650680.8174431
1048,GameStart,sell,1,1746650680.823738
1049,MenhirCo,sell,1,1746650680.824845
1050,RottenFishCo,sell,1,1746650680.825603
1051,GameStart,sell,1,1746650680.834795
1052,MenhirCo,sell,1,1746650680.835659
1053,BoarCo,sell,1,1746650680.841384
1054,MenhirCo,sell,1,1746650680.843594
1055,BoarCo,sell,1,1746650680.847819
1056,MenhirCo,sell,1,1746650680.8499892
1057,BoarCo,sell,1,1746650680.8540878
1058,MenhirCo,sell,1,1746650680.85954
1059,BoarCo,sell,1,1746650680.861792
1060,MenhirCo,sell,1,1746650680.865428
1061,BoarCo,sell,1,1746650680.868361
1062,MenhirCo,sell,1,1746650680.871068
1063,BoarCo,sell,1,1746650680.8769789
1064,BoarCo,sell,1,1746650680.879945
1065,BoarCo,sell,1,1746650680.8898618
1066,BoarCo,sell,1,1746650680.893134
1067,BoarCo,sell,1,1746650680.90607
1068,BoarCo,sell,1,1746650680.907821
1069,BoarCo,sell,1,1746650680.914948
1070,BoarCo,sell,1,1746650680.915776
1071,BoarCo,sell,1,1746650680.924619
1072,BoarCo,sell,1,1746650680.926054
1073,BoarCo,sell,1,1746650680.9300559
1074,BoarCo,sell,1,1746650680.934376
1075,BoarCo,sell,1,1746650680.9378612
1076,BoarCo,sell,1,1746650680.9418292
1077,BoarCo,sell,1,1746650680.945468
1078,BoarCo,sell,1,1746650680.949165
1079,BoarCo,sell,1,1746650680.95293
1080,BoarCo,sell,1,1746650680.956678
1081,BoarCo,sell,1,1746650680.960453
1082,BoarCo,sell,1,1746650680.9641988
1083,BoarCo,sell,1,1746650680.9679239
1084,BoarCo,sell,1,1746650680.9712799
1085,BoarCo,sell,1,1746650680.9752629
1086,BoarCo,sell,1,1746650680.97931
1087,BoarCo,sell,1,1746650680.982883
1088,BoarCo,sell,1,1746650680.986683
1089,MenhirCo,sell,1,1746650680.9901571
1090,MenhirCo,sell,1,1746650680.9932601
1091,MenhirCo,sell,1,1746650680.996365
1092,MenhirCo,sell,1,1746650680.999211
1093,MenhirCo,sell,1,1746650681.001987
1094,MenhirCo,sell,1,1746650681.0047529
1095,MenhirCo,sell,1,1746650681.007599
1096,MenhirCo,sell,1,1746650681.010375
1097,MenhirCo,sell,1,1746650681.013195
1098,MenhirCo,sell,1,1746650681.015841
1099,MenhirCo,sell,1,1746650681.01859
1100,MenhirCo,sell,1,1746650681.02152
1101,MenhirCo,sell,1,1746650681.0243819
1102,MenhirCo,sell,1,1746650681.026996
1103,LutetiaTech,sell,1,1746650681.029696
1104,LutetiaTech,sell,1,1746650681.0325131
1105,LutetiaTech,sell,1,1746650681.035244
1106,LutetiaTech,sell,1,1746650681.037706
1107,LutetiaTech,sell,1,1746650681.0405529
1108,LutetiaTech,sell,1,1746650681.04354
1109,LutetiaTech,sell,1,1746650681.046308
1110,LutetiaTech,sell,1,1746650681.0489101
1111,LutetiaTech,sell,1,1746650681.051572
1112,LutetiaTech,sell,1,1746650681.05432
1113,LutetiaTech,sell,1,1746650681.057373
1114,LutetiaTech,sell,1,1746650681.060224
1116,GameStart,sell,1,1746650681.9967349
1117,MenhirCo,sell,1,1746650681.997036
1118,MenhirCo,sell,1,1746650682.000672
1119,BoarCo,sell,1,1746650682.001472
1120,Reneium,sell,1,1746650682.001955
1121,Goscinnyium,sell,1,1746650682.0121238
1122,BoarCo,sell,1,1746650682.013833
1123,MenhirCo,sell,1,1746650682.0163789
1124,Goscinnyium,sell,1,1746650682.021952
1125,BoarCo,sell,1,1746650682.022603
1126,MenhirCo,sell,1,1746650682.023021
1127,Goscinnyium,sell,1,1746650682.0280142
1128,Reneium,sell,1,1746650682.028736
1129,BoarCo,sell,1,1746650682.0293171
1130,CaesarTech,sell,1,1746650682.033578
1131,GameStart,sell,1,1746650682.034091
1132,CaesarTech,sell,1,1746650682.0345879
1133,LutetiaTech,sell,1,1746650682.039053
1134,CaesarTech,sell,1,1746650682.039532
1135,RottenFishCo,sell,1,1746650682.045981
1136,RottenFishCo,sell,1,1746650682.0512261
1137,RottenFishCo,sell,1,1746650682.056095
1138,RottenFishCo,sell,1,1746650682.0607529
1139,RottenFishCo,sell,1,1746653158.823478
1140,LutetiaTech,sell,1,1746653158.826399
1142,CaesarTech,sell,1,1746653158.8274062
1143,RottenFishCo,sell,1,1746653158.827853
1144,Goscinnyium,sell,1,1746653158.828085
1145,DogmatixCo,sell,1,1746653158.828623
1146,DogmatixCo,sell,1,1746653158.829278
1148,MenhirCo,sell,1,1746653158.831022
1149,DogmatixCo,sell,1,1746653158.832339
1151,DogmatixCo,sell,1,1746653158.833021
1152,LutetiaTech,sell,1,1746653158.833339
1153,MenhirCo,sell,1,1746653158.833724
1154,GameStart,sell,1,1746653158.837318
1155,CaesarTech,sell,1,1746653158.838083
1156,CaesarTech,sell,1,1746653158.83962
1157,CaesarTech,sell,1,1746653158.839978
1158,MenhirCo,sell,1,1746653158.840415
1159,MenhirCo,sell,1,1746653158.842772
1160,CaesarTech,sell,1,1746653158.844426
1161,PiloteCo,sell,1,1746653158.845406
1162,PiloteCo,sell,1,1746653158.8526871
1163,BoarCo,sell,1,1746653158.854293
1164,BoarCo,sell,1,1746653159.0014331
1165,Goscinnyium,sell,1,1746653159.0022988
1166,Goscinnyium,sell,1,1746653159.010394
1167,LutetiaTech,sell,1,1746653159.01131
1168,LutetiaTech,sell,1,1746653159.012008
1169,LutetiaTech,sell,1,1746653159.01777
1170,LutetiaTech,sell,1,1746653159.0181289
1171,MenhirCo,sell,1,1746653159.018826
1172,MenhirCo,sell,1,1746653159.02404
1173,BoarCo,sell,1,1746653159.024759
1174,GameStart,sell,1,1746653159.0252428
1175,LutetiaTech,sell,1,1746653159.025737
1176,GameStart,sell,1,1746653159.030338
1177,DogmatixCo,sell,1,1746653159.0305018
1178,LutetiaTech,sell,1,1746653159.031509
1179,LutetiaTech,sell,1,1746653159.0396512
1180,GameStart,sell,1,1746653159.0429661
1181,Reneium,sell,1,1746653159.056281
1183,MenhirCo,sell,1,1746653159.07609
1184,CaesarTech,sell,1,1746653159.080134
1186,Reneium,sell,1,1746653159.101522
1187,Reneium,sell,1,1746653159.137028
1188,Reneium,sell,1,1746653159.1383302
1189,Reneium,sell,1,1746653159.155627
1190,RottenFishCo,sell,1,1746653159.1639528
1191,GameStart,sell,1,1746653159.17103
1192,GameStart,sell,1,1746653159.17602
1193,BoarCo,sell,1,1746653159.455651
1194,LutetiaTech,sell,1,1746653159.4579148
1195,DogmatixCo,sell,1,1746653159.4590669
1196,MenhirCo,sell,1,1746653159.4612858
1197,Goscinnyium,sell,1,1746653159.470792
1198,PiloteCo,sell,1,1746653159.4786959
1199,Reneium,sell,1,1746653159.4792829
1200,Goscinnyium,sell,1,1746653159.481039
1201,PiloteCo,sell,1,1746653159.4848378
1202,CaesarTech,sell,1,1746653159.487314
1203,PiloteCo,sell,1,1746653159.491731
1204,MenhirCo,sell,1,1746653159.492623
1205,PiloteCo,sell,1,1746653159.493998
1206,Goscinnyium,sell,1,1746653159.4950862
1207,LutetiaTech,sell,1,1746653159.495981
1208,PiloteCo,sell,1,1746653159.5019321
1209,MenhirCo,sell,1,1746653159.503066
1210,CaesarTech,sell,1,1746653159.5055249
1211,GameStart,sell,1,1746653159.508978
1212,Goscinnyium,sell,1,1746653159.509996
1213,LutetiaTech,sell,1,1746653159.5186481
1214,LutetiaTech,sell,1,1746653159.520093
1215,CaesarTech,sell,1,1746653159.5233521
1216,GameStart,sell,1,1746653159.537814
1217,Goscinnyium,sell,1,1746653159.5395598
1218,GameStart,sell,1,1746653159.539967
1219,RottenFishCo,sell,1,1746653159.540954
1220,LutetiaTech,sell,1,1746653159.548285
1221,GameStart,sell,1,1746653159.5547142
1222,LutetiaTech,sell,1,1746653159.5610821
1223,PiloteCo,sell,1,1746653159.563894
1224,Reneium,sell,1,1746653159.5688362
1225,GameStart,sell,1,1746653159.576938
1226,GameStart,sell,1,1746653159.590657
1227,GameStart,sell,1,1746653159.5963058
1228,BoarCo,sell,1,1746653159.841077
1229,DogmatixCo,sell,1,1746653159.842897
1230,RottenFishCo,sell,1,1746653159.846139
1231,PiloteCo,sell,1,1746653159.8529952
1232,BoarCo,sell,1,1746653159.857002
1233,DogmatixCo,sell,1,1746653159.8625998
1234,RottenFishCo,sell,1,1746653159.877286
1235,PiloteCo,sell,1,1746653159.878168
1236,GameStart,sell,1,1746653159.880218
1237,BoarCo,sell,1,1746653159.883134
1238,DogmatixCo,sell,1,1746653159.8846982
1239,RottenFishCo,sell,1,1746653159.895794
1240,DogmatixCo,sell,1,1746653159.897386
1241,Reneium,sell,1,1746653159.8992472
1242,BoarCo,sell,1,1746653159.8999949
1243,CaesarTech,sell,1,1746653159.902897
1244,RottenFishCo,sell,1,1746653159.9063182
1245,DogmatixCo,sell,1,1746653159.9128242
1246,DogmatixCo,sell,1,1746653159.913573
1247,PiloteCo,sell,1,1746653159.913989
1248,CaesarTech,sell,1,1746653159.914758
1249,RottenFishCo,sell,1,1746653159.9251058
1250,DogmatixCo,sell,1,1746653159.927361
1251,DogmatixCo,sell,1,1746653159.928195
1252,PiloteCo,sell,1,1746653159.9283252
1253,CaesarTech,sell,1,1746653159.9290261
1254,RottenFishCo,sell,1,1746653159.930798
1255,DogmatixCo,sell,1,1746653159.93436
1256,GameStart,sell,1,1746653159.9349198
1257,PiloteCo,sell,1,1746653159.935124
1258,LutetiaTech,sell,1,1746653159.9541261
1259,RottenFishCo,sell,1,1746653159.959913
1260,GameStart,sell,1,1746653159.964772
1261,DogmatixCo,sell,1,1746653159.965558
1262,PiloteCo,sell,1,1746653159.966464
1263,LutetiaTech,sell,1,1746653159.967148
1264,RottenFishCo,sell,1,1746653159.967787
1265,Reneium,sell,1,1746653159.9736261
1266,Reneium,sell,1,1746653159.9741912
1267,LutetiaTech,sell,1,1746653159.9749708
1268,PiloteCo,sell,1,1746653159.9759538
1269,Goscinnyium,sell,1,1746653159.976332
1270,DogmatixCo,sell,1,1746653159.979421
1271,Reneium,sell,1,1746653159.9802
1272,Reneium,sell,1,1746653159.98063
1273,PiloteCo,sell,1,1746653159.981179
1274,Goscinnyium,sell,1,1746653159.9825091
1275,DogmatixCo,sell,1,1746653159.985131
1276,Reneium,sell,1,1746653159.985559
1277,Reneium,sell,1,1746653159.9865322
1278,Goscinnyium,sell,1,1746653159.98856
1279,Goscinnyium,sell,1,1746653159.9889321
1280,GameStart,sell,1,1746653159.992339
1281,Reneium,sell,1,1746653159.9930508
1282,Goscinnyium,sell,1,1746653159.9972212
1283,Goscinnyium,sell,1,1746653159.997685
1284,Reneium,sell,1,1746653159.99891
1285,BoarCo,sell,1,1746653160.0041091
1286,Goscinnyium,sell,1,1746653160.006401
1287,Reneium,sell,1,1746653160.007951
1288,Goscinnyium,sell,1,1746653160.015337
1289,Reneium,sell,1,1746653160.017874
1290,RottenFishCo,sell,1,1746653160.026252
1291,Reneium,sell,1,1746653160.026756
1292,RottenFishCo,sell,1,1746653160.033484
1293,MenhirCo,sell,1,1746653160.0340962
1294,DogmatixCo,sell,1,1746653160.0478091
1295,RottenFishCo,sell,1,1746653160.061342
1296,RottenFishCo,sell,1,1746653160.07008
1297,CaesarTech,sell,1,1746653160.2523031
1298,MenhirCo,sell,1,1746653160.2534862
1299,Goscinnyium,sell,1,1746653160.254169
